SNo,Reg.Number,Name,Address,Mobile,Email,Website,Type
1765,UPRERAPRM78347,SURYA INFRA DEVELOPERS,"B-101 ,JUGAL EMERALD JOPLING ROAD LUCKNOW",9264905691,9999mohitp@gmail.com,http://www.inaaya-royal-height.com/,Partnership Firm
1766,UPRERAPRM7865,KV Developers Private Limited,"A-19, Ground Floor, Noida-201301",9873245945,rearco.company@gmail.com,https://www.up-rera.in/www.kvdevelopers.com,Company
1767,UPRERAPRM7872,Keltech Infrastructure Limited,"7,I.P. Building, UGF 2&3, E-109, Pandav Nagar, NH-24. Delhi-110092",9811022750,nkumar@keltechgroup.com,https://www.up-rera.in/www.keltechgroup.com,Company
1768,UPRERAPRM7874,LOGIX INFRASTRUCTURE PVT.LTD.,"D-75, Nangal Dewat, Vasant Kunj, New Delhi South Delhi DL 110070 IN",9810790922,legal@logixinfrastructure.com,https://www.up-rera.in/www.logixgroup.in,Company
1769,UPRERAPRM78759,RAYS BUILDCON PRIVATE LIMITED,Shop no 3 Sai Tower Raibareilly Road Hawaitmau Maurya Luckow 226002,9935898844,jaskaranfamily310@outlook.com,http://www.raysbuildcon.com/,Company
1770,UPRERAPRM78772,ARA INDIA LLP,"51/91, NAYAGANJ, KANPUR",9956111111,AIPL1234@GMAIL.COM,http://araindiallp.com/,Partnership Firm
1771,UPRERAPRM7879,Eldeco City Ltd,"2nd Floor, Eldeco Corporate Chamber- I, Vibhuti Khand, (Opp. Mandi Parishad) Gomti Nagar, Lucknow 22",9670222298,ecl@eldecohousing.co.in,https://www.up-rera.in/www.eldecogroup.com,Company
1772,UPRERAPRM7909,RATANDEEP INFRASTRUCTURE PVT. LTD.,"SHOP NO-6, UPPER STOREY, BHAGAT SINGH ROAD, MUZAFFARNAGAR, UP",9810002916,info@ratandeepinfra.com,https://www.up-rera.in/WWW.RATANDEEPINFRA.COM,Company
1773,UPRERAPRM7919,SDPL Projects private Limited (Formerly SHREYA DWELLERS PVT. LTD.(CONSORTIUM)),"B 12,GROUND FLOOR,RDC RAJNAGAR,GHAZIABAD",9582911444,ayushgarg5656@gmail.com,,Company
1774,UPRERAPRM7928,Narayan Infrahight Private Limited,"794A/1, Sohbatiyabagh, Allahabad",9919898777,harsh@narayaninfra.com,http://www.narayaninfra.com/,Company
1775,UPRERAPRM79373,GEN X ESTATE LLP,"01, First Floor, Jaypee Imperial Arcade, Jaypee Wish Town, Sector – 128, Noida- 201304",9810396435,golfstreethub@hotmail.com,https://genxestate.in/,Partnership Firm
1776,UPRERAPRM79495,MUZAFFARNAGAR DEVELOPMENT AUTHORITY,Meerut road muzaffarnagar,7300741103,mdamzn@yahoo.co.in,http://www.mdamuzaffarnagar.com/,Competent authority
1777,UPRERAPRM7955,LOGIX INFRATECH PRIVATE LIMITED,"301-A, WORLD TRADE TOWER , BARAKHAMBA LANE, CONNAUGHT, PLACE , NEW DELHI-110001",9958590014,legal@logixgroup.in,https://www.up-rera.in/www.logixgroup.in,Company
1778,UPRERAPRM7957,SOLITAIRE REALINFRA PRIVATE LIMITED,"D-835, NEW FRIENDS COLONY, NEW DELHI-110025",9599088291,RERA@LESOLITAIRIAN.COM,,Company
1779,UPRERAPRM7961,IITL-NIMBUS THE EXPRESS PARK VIEW,"1010-1011, 10th Floor, Narain Manzil 23, Barakhamba Road, New Delhi, 110001",7042604789,epvrera@iitlnimbusgroup.com,https://www.up-rera.in/www.nimbusgroup.net,Partnership Firm
1780,UPRERAPRM7963,Astha Infraprojects Private Limited,"F-32, 2nd Floor, Sector-18, Noida-201301",7310000710,asthainfraprojects@gmail.com,https://www.up-rera.in/www.echelonindia.com,Company
1781,UPRERAPRM7984,JUGAL KISHORE COLONISER PRIVATE LIMITED,"13, Rana Pratap Marg, YMCA Building, Lucknow-226001",9415101851,jkmahindra@gmail.com,,Company
1782,UPRERAPRM799,Chandra Modern Builders (India) Pvt Ltd,"1st Floor Nikhilesh Palace, 17/4 Ashok Marg Lucknow 226 001",7607900304,ashishalokchandra@gmail.com,http://www.chandramodernbuilders.com/,Company
1783,UPRERAPRM80373,CHARMS INDIA PVT. LTD.,"Registered Office Address- 91, Meena Apartments, Patparganj, New Delhi-110095, Corporate Office Address- Khasra No. 1102, Main 6 Lane Highway, NH-58 Bypass, Raj Nagar Extension, Ghaziabad, U.P., PIN-201017, Site Address- Khasra No. 1102, Main 6 Lane Highway, NH-58 Bypass, Raj Nagar Extension, Ghaziabad, U.P., PIN-201017",9999126450,admin@charmsindia.com,http://www.charmsindia.com/,Company
1784,UPRERAPRM80457,RUDRANSH BUILDERS AND DEVELOPERS,"C-33/58-D2A, CHHITTUPUR, SIGRA, VARANASI, UTTAR PRADESH",9453190699,rudranshbd@gmail.com,http://www.rudranshkashi.com/,Partnership Firm
1785,UPRERAPRM80484,Shirja Real Estate Solutions Pvt. Ltd.,"F-28, Preet Vihar, Vikas Marg, Delhi, East Delhi-110092",8860092321,rera1@countygroup.in,http://www.countygroup.in/,Company
1786,UPRERAPRM80689,HARISH ARORA,"S/O SAIN DASS ARORA, 559 KHA/319, SINGAR NAGAR OPP. GURUDWARA ALAMBAGH, LUCKNOW",9235621081,harisharora0699@gmail.com,http://www.harisharorabuilders.com/,Individual
1787,UPRERAPRM8071,M R Mittals Infratech Private Limited,"B-12 Triveni Complex,E-10-12, Jawahar park, Laxminagar, Delhi-92",9999537800,aditya@mrproviewrealtech.co.in,https://www.up-rera.in/www.rajnagarresidency.net,Company
1788,UPRERAPRM8082,Stellar Spring Projects Private Limited,"Registered Office - B-29, Sheikh Sarai, Phase -1, New Delhi-110017 Corporate Office - C 56/9, Sector 62, Noida, U.P.-201309",8130187775,stellarone@infostellar.com,https://www.stellarone.in/,Company
1789,UPRERAPRM8101,NANDI INFRATECH PVT LTD,"B-1, G/F EAST BALDEV PARK KRISHNA NAGAR NEW DELHI East Delhi DL 110051 IN",8130099156,Legal@amaatragroup.com,https://www.up-rera.in/WWW.AMAATRAGROUP.COM,Company
1790,UPRERAPRM8109,Golfgreen Superstructures Private Limited,"65, Shrestha Vihar , Delhi-110092",7838666259,care@civitech.in,https://www.up-rera.in/www.civitech.in,Company
1791,UPRERAPRM8115,RADICON INFRASTRUCTURE & HOUSING PVT LTD,GF 25A Ground Floor 21 Indra Prakash Building barakhamba road New Delhi,9711878341,accounts@theradicon.com,https://www.up-rera.in/www.theradicon.com,Company
1792,UPRERAPRM81315,ELLY REALCON PRIVATE LIMITED,"1/3571, Ram Nagar Extention, Shahdara, Delhi - 110032",8588860605,ellyrealcongzb@yahoo.com,https://ellyrealcon.com/,Company
1793,UPRERAPRM81334,Geetika Builders and Developers Private Limited,"117/H-1/383 1st Floor Asthana Tower, Pandu Nagar, Kanpur",9839104475,shreepkp@gmail.com,http://www.geetikabuilders.in/,Company
1794,UPRERAPRM8142,TULSIANI HK INFRAHOUSING PRIVATE LIMITED,"17, Industrial Colony, Naini, Prayagraj - 211008",8177009201,imperialgreen.ald@gmail.com,http://www.sunshineipl.in/,Company
1795,UPRERAPRM8145,Pushpanjali Constructions Private Limited,"2nd Floor, Pushpanjali Palace, Delhi Gate, Agra-282002",9897152100,cspcplgroup@gmail.com,https://www.up-rera.in/www.pushpanjaliconstructions.com,Company
1796,UPRERAPRM8150,SMV AGENCIES PVT LTD,S-25 GREEN PARK MAIN MARKET NEW DELHI-110016,9650050729,PRADEEP.JHA@JAIPURIAGROUP.COM,http://www.jaipuriagroup.com/,Company
1797,UPRERAPRM81834,Bhavya Group,"C 32/27-B-2, Chhittupur, Varanasi, Varanasi, Uttar Pradesh, 221002",8604700009,bhavyagroup09@gmail.com,http://bhavyagroup.org/,Proprietorship Firm
1798,UPRERAPRM82125,SHRI SADHNA DEVELOPERS,"GROUND FLOOR, FLAT NO. 86, G-2, SECTOR-15, ROHINI, DELHI-110089",9205466049,anand69k@gmail.com,https://www.shrisadhnadham.in/,Partnership Firm
1799,UPRERAPRM82156,MOHAN INFRADEVELOPERS PRIVATE LIMITED,"OPP. CITY STATION MALGODAM, KUNWARPUR BAREILLY",9412293363,mohan.infradevelopers@gmail.com,http://www.mohaninfradevelopers.com/,Company
1800,UPRERAPRM82240,RADHASWAMI INFRADEVELOPERS P L.,"117, KAILASH RESIDENCY, GALLA MANDI ROAD, JHANSI-284002",9415055848,shekharmodi99@gmail.com,https://www.rsgroupjhansi.com/,Company
1801,UPRERAPRM82257,MAK INFRACITY P.L.,"37/C, SILVER PLAZA, JEEVANSHAH, JHANSI - 284001",9415055848,kdgroupjhansi99@gmail.com,https://www.rsgroupjhansi.com/,Company
1802,UPRERAPRM8228,STAR AMD REALCON,"212 Star Infinity Plot 14, Sector 14, Kaushambi Ghaziabad - 201010",8860006645,priya@starindia.asia,https://www.up-rera.in/www.starindia.asia,Partnership Firm
1803,UPRERAPRM82423,JADON INFRATECH,"JADON INFRATECH, IN FRONT OF PALM TREE HOTEL, MARRIS ROAD, ALIGARH, UP-202001",9358255153,paras.parma@gmail.com,https://www.jadonbuilders.com/,Partnership Firm
1804,UPRERAPRM82483,ATTALIKA REAL ESTATE PRIVATE LIMITED,"248 Tej Kumar Plaza, 1 Trilokinath Road, Lucknow 226001",9415028021,attalika@yahoo.com,http://www.attalika.in/,Company
1805,UPRERAPRM82582,JUGAL KISHORE & NDBG SAGE CITY LLP,"551JHA/113, RAM NAGAR ALAMBAGH LUCKNOW Lucknow UP 226005 INDIA",7388898998,gurdhillon143@gmail.com,http://www.ndbggroup.com/,Partnership Firm
1806,UPRERAPRM8267,IITL-NIMBUS THE PALM VILLAGE,"313-315, VIKAS DEEP BUILDING, DISTRICT CENTER, LAXMI NAGAR, DELHI-110092",9873896274,gpvrera@iitlnimbusgroup.com,https://www.up-rera.in/www.nimbusgroup.net,Partnership Firm
1807,UPRERAPRM8268,Wise Zone Builders Private Limited,"Max House, A-81, Sector-2, Noida-201301",9810159512,lalit.sharma@maxestates.in,,Company
1808,UPRERAPRM8270,SANGAM STRUCTURALS LIMITED,B-10 UPSIDC INDUSTRIAL AREA MIRZAPUR ROAD NAINI ALLAHABAD,9918814663,sangam41@gmail.com,https://www.up-rera.in/www.sslparivar.com,Company
1809,UPRERAPRM82780,SAMRIDHI BUILDMART PRIVATE LIMITED,"Regd office-438,Jagriti Enclave, Delhi-110092 Site/Project Office-SC-02/E, Sector-150, Noida, Gautam Budh Nagar, Uttar Pradesh",9643328647,hr@samridhirealty.com,http://www.samridhigroup.co.in/,Company
1810,UPRERAPRM828,AADINATH PROBUILD (INDIA) PRIVATE LIMITED,123,9810212455,angeljupitersales@gmail.com,,Company
1811,UPRERAPRM8292,Bankey Bihari Infrahomes Pvt. Ltd.,Agarwal Height (Kh. No.962M Raj Nagar Ext. Ghaziabad),8826288884,rajeev_aggarwal70@yahoo.co.in,https://www.up-rera.in/www.aggarwalheights.in,Company
1812,UPRERAPRM8301,BALAJI BUILDERS & PRAMOTERS,FLAT NO. 201 MAHA LAXMI APARTMENT TULSIPUR MAHMOORGANJ VARANASI,8739074205,ganpativaranasi@gmail.com,,Partnership Firm
1813,UPRERAPRM8328,COSMOS INFRAESTATE PVT. LTD.,"2/100 VIJAYANT KHAND, GOMTI NAGAR, LUCKNOW, U.P 226010",8527404811,liaisoning@cosmosinfraestate.com,https://www.up-rera.in/www.cosmosinfraestate.com,Company
1814,UPRERAPRM8338,Ajnara Realtech Limited,"Regd. office - 502, Sacdeva Corporate Tower, Plot No.17, Karkardooma Community Centre, Delhi -92",9582006011,arl@ajnara.com,https://www.ajnara.com/,Company
1815,UPRERAPRM83674,Bhawna Buildhome Private Limited,"7/37, Jawahar Nagar, Byepass Road, Agra-07",8449989999,info@bhawnahousing.com,http://bhawnahousing.in/,Company
1816,UPRERAPRM8375,Aims Promoters Private Limited,"D-3/10, Paschimi Marg, vasant vihar, New Delhi -110057",8800399288,mukesh.kumar@aimsgroup.in,https://www.up-rera.in/www.aimsgroup.in,Company
1817,UPRERAPRM84033,KREATIVE INFRAZONE PRIVATE LIMITED,"D-20, Ansal Town , Bagda, Shamshabad Road, Agra-282001 ,Uttar Pradesh, India",9719525570,kipl.bluesquare@gmail.com,https://www.bluesquarehomes.in/,Company
1818,UPRERAPRM8432,COLORFUL ESTATES PRIVATE LIMITED,"R-3/109, NAWADA HOUSING COMPLEX, UTTAM NAGAR, NEW DELHI-110059",9999967463,rera@colorfulestates.com,https://www.up-rera.in/WWW.COLORFULESTATES.COM,Company
1819,UPRERAPRM8449,MRJV Construction Company,"Khasra No. 1042, 1045, 1046, 1047, 1067 & 1068, Palm Resort Raj Nagar Extn. Ghaziabad",9999537800,manojverma026@gmail.com,https://www.up-rera.in/www.palmresortmrjv.in,Partnership Firm
1820,UPRERAPRM84574,STRONGBIZ PROPBUILD PRIVATE LIMITED,"PRATEEK PRO- MENAGE, A-42, SECTOR- 67, NOIDA, UTTAR PRADESH -201301",9818400215,reracanary@prateekgroup.com,https://www.prateekgroup.com/,Company
1821,UPRERAPRM84764,SHRI SAI INFRADEVELOPERS,"Tarin Bahadurganj, Shahjahanpur 242001",9984723508,myinfra.spn@gmail.com,http://shrisaiinfradevelopers.com/,Partnership Firm
1822,UPRERAPRM84896,EIFFEL INFRADEVELOPERS PRIVATE LIMITED,"10th Floor, Eldeco Corporate Chamber - II, Vibhuti Khand, Gomti Nagar, Lucknow",9839025516,skgarg@eiffelinfra.co.in,http://www.eiffelinfradevelopers.in/,Company
1823,UPRERAPRM84957,M/s OM DEVELOPERS,"NEAR BUS STAND, JOYA ROAD, AMROHA,Amroha,244221",9837780065,KHURANADHEERAJ65@GMAIL.COM,http://omdevelopers.in/,Partnership Firm
1824,UPRERAPRM8510,KUSHAGR INFRA DEVELOPERS PRIVATE LIMITED,"38-4B/1F,FRIENDS CENTER,SANJAY PLACE,AGRA -282002",9997646113,INFO@KIPLINDIA.IN,https://www.up-rera.in/HTTP/WWW.KIPLINDIA.IN,Company
1825,UPRERAPRM8537,HYADES INFRA PROJECTS PRIVATE LIMITED,"15/108, SECTOR 15, INDIRA NAGAR, LUCKNOW-16",7007325181,hyadesinfra@gmail.com,http://www.hyadesinfra.com/,Company
1826,UPRERAPRM85548,Mega Infradreams Consortium,"C-2, Mega City, Sanjay Nagar, Bareilly. 243001",9690377555,megaecopark@gmail.com,http://www.megaecopark.com/,Association Of Persons (AOP)
1827,UPRERAPRM8558,VASU INFRASTRUCTURE PRIVATE LIMITED,"Fortune Residency, NH-58, Raj Nagar, Extn., Ghaziabad",8826288884,vasuinfrastructure@yahoo.com,https://www.up-rera.in/www.vasuinfratech.com,Company
1828,UPRERAPRM8615,SHREE RIDDHI SIDDHI BUILDWELL LIMITED,"Hall H-1, Second Floor, Padam Plaza Plot No.5, Sector 16-B, Awas-Vikas Sikandra Yojna, Agra-282007",9219570813,rera.info@shreeriddhisiddhi.com,https://www.up-rera.in/www.shreeriddhisiddhi.com,Company
1829,UPRERAPRM86272,PINK CITY PROPERTIES PRIVATE LIMITED,19 B KALA BAGH AJMER RAJASTHAN,9568529004,giriraj.apl@gmail.com,http://www.girirajgroup.in/,Company
1830,UPRERAPRM86280,CANVASINFRA BUILD PRIVATE LIMITED,"UNIT NO.001, CHELSEA TOWER, OMAXE HEIGHTS, GOMTI NAGAR, LUCKNOW-226010",8172820001,vivek021989@gmail.com,http://www.canvasinfra.com/Index.php,Company
1831,UPRERAPRM8638,ARMY WELFARE HOUSING ORGANISATION,"Army Welfare Housing Organisation, Chappan Chauraha, Lal Bahadur Shastry Marg, Lucknow Cantt-226002",7880350292,awho_lucknow@hotmail.com,https://www.up-rera.in/awhosena.in,Societies
1832,UPRERAPRM8650,M/s Manjari Developers,"S 1/3 A-11 Ramashankar Nagar Colony, Gillet Bazar, Shivpur Varanasi 221002",7668110001,manjaridevelopers123@gmail.com,https://www.up-rera.in/www.manjari-developers.com,Partnership Firm
1833,UPRERAPRM8653,Crossings Infrastructure Pvt Ltd,"Crossings Republik Township, (Glass Gate), Near ABES Engg. College, NH-24, Dundahera, Ghaziabad-2010",8527996631,crossingsinfra06@gmail.com,http://www.crossingsinfo.in/,Company
1834,UPRERAPRM8654,Rajesh Projects (India) Pvt. Ltd,"1601,RG Trade Tower, Plot No-B-7, Netaji Subhash Place Pitampura Delhi-110034",9560096060,md@rggroup.in,,Company
1835,UPRERAPRM8656,Divyansh Infraheight Pvt. Ltd.,"Plot No-GC-03H/GC-03, Gaur City-02, Sector-16C, Greater Noida",9873086693,dineshpal@divyanshindia.com,https://www.up-rera.in/www.divyanshflora.com,Company
1836,UPRERAPRM8658,Wave One Private Limited,"M-4 Mezzanine Floor, South Extension Part II, New Delhi, Delhi 110049",7290015586,rera@waveone.co.in,,Company
1837,UPRERAPRM8689,Shouryashubham Infrastructures Pvt. Ltd.,"B-111, Sec-5, Noida-201301",9560990931,shouryashubham2006@gmail.com,http://www.shouryagroup.com/aura-chimera.htm,Company
1838,UPRERAPRM8690,EXPRESS PROPERTIES PRIVATE LIMITED,"HS 38 Kailash Colony, New Delhi-110048",9810498811,mailexpressproperties@gmail.com,,Company
1839,UPRERAPRM8693,SHREE VINAYAKA INFRASPACE DEVELOPERS PRIVATE LIMIT,"CS03, SECTOR ALPHA 1ST, GREATER NOIDA (UP)",9818818090,alphaplaza@shrivinayaka.in,https://www.up-rera.in/www.shrivinayaka.in,Company
1840,UPRERAPRM87017,STRATEGIC INFRAPROJECTS LLP,"Bareilly Addreess - E- 7/1, D G Plaza, First Floor, Ekta Nagar, Bareilly Corp Office - A-4, Mother Dairy GHS,,Sector-5, Dwarka,,New Delhi,110075,India",9557733715,mail.dkgupta@gmail.com,https://www.dginfragroup.com/,Partnership Firm
1841,UPRERAPRM8706,RADHEY KRISHNA TECHNO BUILD PVT LTD,"B-49,SECTOR-63,NOIDA,GAUTAM BUDH NAGAR (UP) 201301",8130593674,CONTACT@RADHEYKRISHNAGROUP.COM,https://www.up-rera.in/www.casagreens.com,Company
1842,UPRERAPRM87119,NAV NIRMAN INFRAPROMOTERS PRIVATE LIMITED,"9/25-A, BAGH MUZAFFAR KHAN ST. JOHNS COLLEGE CROSSING, AGRA, UP 282002",8077041529,caarchitbansal@gmail.com,http://www.up-rera.in/index,Company
1843,UPRERAPRM873,SAMRIDHI REALTY HOMES PRIVATE LIMITED,"Reg office-438, Jagriti Enclave, Delhi-110092 Site/Project Office-Plot No. GH-09D, Tech Zone-IV, Greater Noida West-201305",9643328647,manager.group@samridhirealty.com,,Company
1844,UPRERAPRM87312,Vinayakkripa Homebuild LLP,"265/316, Old Katra Allahabad, UP-211002 IN",9838654198,vinayak_sanjeev@rediffmail.com,http://www.vinayakcentralpark.com/,Partnership Firm
1845,UPRERAPRM87365,Dhanraj Builders Consortium,"B-1, EKTA NAGAR, BAREILLY, UP-243122",8194006692,dhanraj.builders.consortium@gmail.com,http://dhanrajbuilders.co.in/,Partnership Firm
1846,UPRERAPRM87688,Hale Realtors Pvt. Ltd.,"Plot No. 19A, Sector 16A, Filmcity, Noida Gautam Buddha Nagar, UP -201301",9999697788,sumit@bcc.in,http://www.trtnoida.com/,Company
1847,UPRERAPRM8771,RG Residency Pvt. Ltd,"1601,RG Trade Tower, Plot No-B-7, Netaji Subhash Place Pitampura Delhi-110034",9560096060,dgupta@rggroup.in,https://www.up-rera.in/www.rggroup.in,Company
1848,UPRERAPRM87746,LOGIX BUILDERS & PROMOTERS PVT. LTD.,"Regd Office: 301-A, World Trade Tower, Barakhambha Lane, Connaught Place, New Delhi-110001",8377900720,garima.arora@acegroupindia.com,http://www.logixgroup.in/index.php,Company
1849,UPRERAPRM8780,Aarohi Constructions Private Limited,"2nd Floor, Aarohi Plaza, C.P.-1, Vikas Khand-1, Gomtinagar, Lucknow",9839011991,aarohiconstructions@yahoo.co.in,,Company
1850,UPRERAPRM8788,M.R.DD Developers,"Khasra No. 897, Village Noor Nagar, Ghaziabad",8588867674,mayank.talan@gmail.com,https://www.up-rera.in/www.platinum321.com,Partnership Firm
1851,UPRERAPRM88044,D.KUMAR & COMPANY,"14/22/28 New Elgin Road, Civil Lines, Prayagraj - 211 001",9889890001,dkco@dkumars.com,http://www.dkumars.com/,Partnership Firm
1852,UPRERAPRM8820,APV Realty Limited,"Regd. Office -502, Sachdeva Corporate Tower, Plot No.17, Karkardooma Community Centre, Delhi-92",8588843548,apv@ajnara.com,,Company
1853,UPRERAPRM8827,OMEGA DEVELOPER AND BUILDERS,"OMEGA CLUB, KHASRA NO. 174, OPPOSITE RAM SWAROOP ENGINEERING COLLEGE, FAIZABAD ROAD, CHINHAT, LUCKNO",9519590055,md@omegadeveloper.com,https://www.up-rera.in/www.omegadeveloper.com,Partnership Firm
1854,UPRERAPRM8853,DEEPSONS INDIA PRIVATE LIMITED,"31st, Ist floor, Community Centre, Wazirpur Industrial Area, Wazirpur, Delhi-110052",9810213720,INFO@DEEPSONSINDIA.COM,https://www.up-rera.in/www.deepsonsindia.com,Company
1855,UPRERAPRM8869,CAPITAL INFRATECHOMES PRIVATE LIMITED,"PLOT NO- GH-12A-2, SECTOR-01, GREATER NOIDA (WEST), GAUTAM BUDH NAGAR, U.P.-201306",9311606012,info@capitalathena.com,https://www.up-rera.in/www.capitalathena.com,Company
1856,UPRERAPRM8883,GLD INFRAPROJECTS PRIVATE LIMITED,"h-175 sector 63, noida 201301",7011751439,abhishek.pandey@thegalaxygroup.com,https://www.up-rera.in/www.thegalaxygroup.com,Company
1857,UPRERAPRM8884,RAMPRASTHA URBAN DEVELOPMENT PVT. LTD.,"D-194, 1ST FLOOR, GATE NO.2 (BACK SIDE) OKHLA INDUSTRIAL AREA, PHASE - 1, NEW DELHI - 110020",9811134242,kunalarora@rudpl.com,http://www.rudpl.com/,Company
1858,UPRERAPRM8886,AIMS RG ANGEL PROMOTERS PRIVATE LIMITED,"E - 257, GREATER KAILASH PART-II, NEW DELHI - 110048",9810064386,golfav2@gmail.com,,Company
1859,UPRERAPRM8899,MorpheusDevelopers Pvt Ltd,"Vill- kanawani, Post- Chijarsi, Indrapuram, Ghaziabad- 201014 Corporate Office: GH-16A, Sector 1, G",9811244665,rakeshsinghmorpheus@gmail.com,http://www.themorpheusgroup.com/,Company
1860,UPRERAPRM8910,KINDLE INFRAHEIGHTS PRIVATE LIMITED,C-60 PREET VIHAR DELHI,9650090225,DIRECTORKAAMNA@GMAIL.COM,,Company
1861,UPRERAPRM89371,Galactic City Private Limited,"1- Registered office Address- 9/100, Shastri Gali, Vishwas Nagar Shahdara, East Delhi, Delhi-110032. 2- Corporate Office Address- A-19, Sector-64, NOIDA 3- Site Office Address- Plot No.-6, Knowledge Park -V, Greater NOIDA , Gautam Budha Nagar.",9311179604,gcpl.rera@gmail.com,http://www.galacticcity.in/,Company
1862,UPRERAPRM8938,AVANTIKA INFRA REALTY OPPORTUNITY LLP,"6/31-D PARWATI BAGLA ROAD , RANIGHAT CHAURAHA KANPUR NAGAR",9838005627,arollpdreams@gmail.com,,Partnership Firm
1863,UPRERAPRM8940,G S PROMOTERS PRIVATE LIMITED,C-60 PREET VIHAR DELHI,9650090225,DIRECTORKARMIC@GMAIL.COM,,Company
1864,UPRERAPRM8952,PANCH TATVA PROMOTERS PRIVATE LIMITED,"h-175, sector 63, noida 201301",7011751439,panchtatvapromoters@thegalaxygroup.com,https://www.up-rera.in/www.thegalaxygroup.com,Company
1865,UPRERAPRM90138,SOLID PROPERTIES PRIVATE LIMITED,"Registered Office Address- 810, Surya Kiran Building 19, Kasturba Gandhi Marg, Connaught Place, New Delhi-110001",9312832920,vinay@expressbuildersltd.com,http://www.expressbuildersltd.com/,Company
1866,UPRERAPRM9014,Pinnacle Superstructures Private Limited,C-60 Preet Vihar,9650090225,DIRECTORKIMANTRA@GMAIL.COM,,Company
1867,UPRERAPRM9018,Adwik Homes Pvt. Ltd.,"D-550, Ashok Nagar, Delhi",9650589629,info@adwikgroup.com,https://www.up-rera.in/Http/www.adwikgroup.com,Company
1868,UPRERAPRM90241,KUNAL PROPERTIES,VILLAGE KARAMPUR CHAUDHARY NAINITAL ROAD BAREILLY,7060094659,RAJACHHABRA24@GMAIL.COM,http://kunalproperties.com/,Partnership Firm
1869,UPRERAPRM90244,TEJAS INFRAVENTURES LLP,"12/GH/-07, SECTOR-12, VRINDAVAN YOJNA, R RB ROAD, LUCKNOW",8795817015,GREENBERRYSIGNATURES@GMAIL.COM,http://www.gbsignatures.com/,Partnership Firm
1870,UPRERAPRM90259,A L SOFTWEB PRIVATE LIMITED,"PLOT NO.7, SECTOR- TECHZONE-4, GREATER NOIDA, Gautam Buddha Nagar, Uttar Pradesh, 201308",9711111629,rera@grandthum.com,https://www.bhutanigroup.com/,Company
1871,UPRERAPRM90340,AERA CONSTRUCTION AND DEVELOPERS PVT. LTD.,32 BARADARI HOUSE OLD CITY BAREILLY UP,9412290001,AERACONSTRUCTIONSLTD@GMAIL.COM,http://aeraconstruction.com/,Company
1872,UPRERAPRM9035,Galaxy Dream Home Developers pvt ltd,"H-175 sector 63, noida 201301",7011751439,galaxydreamhome@thegalaxygroup.com,https://www.up-rera.in/www.thegalaxygroup.com,Company
1873,UPRERAPRM9053,ECO GREEN BUILDTECH PRIVATE LIMITED,C-60 PREET VIHAR,9650090225,DIRECTORKAAMYA@GMAIL.COM,,Company
1874,UPRERAPRM9054,Shouryapuram-STPL,"B-111, SEC-5, NOIDA-201301",9560990931,shouryapuramstpl2012@gmail.com,http://www.shouryagroup.com/shouryapuram.htm,Partnership Firm
1875,UPRERAPRM9059,Sequel Buildcon Pvt. Ltd,"Regd. Office-502, Sachdeva Corporate Towers, Plot No.17, Karkardooma Community Centre, Delhi-92",9582006011,sequel@ajnara.com,,Company
1876,UPRERAPRM9073,SIKKA DEVELOPERS PRIVATE LIMITED,"S-565, SCHOOL BLOCK, SHAKARPUR, EAST DELHI, DELHI-110092",9548769215,kannangreens.care@gmail.com,,Company
1877,UPRERAPRM9075,BOULEVARD PROJECTS PRIVATE LIMITED,"TECH BOULEVARD, CENTRAL BLOCK, PLOT NO. 6, SECTOR- 127, NOIDA, UTTAR PRADESH- 201301",8800598739,delhione3c@gmail.com,https://www.up-rera.in/www.delhione.in,Company
